citta,cambi,metodo,parametro,probabilita,errore,secondi,quota_tetto,modello_ritardo
torino,1,montecarlo,1000,0.898,0.013660000000000005,0.004264199999852281,0.0,sintetico
torino,1,montecarlo,10000,0.8842,0.000140000000000029,0.015440500000295287,0.0001,sintetico
torino,1,montecarlo,100000,0.88431,2.999999999997449e-05,0.09390580000035698,1e-05,sintetico
torino,2,convoluzione,5,0.5008717649104553,0.003811764910455262,0.11640609999994922,0.00038927475565851607,sintetico
torino,2,convoluzione,10,0.5008717649104553,0.003811764910455262,0.10774649999984831,0.0003892747556585161,sintetico
torino,2,convoluzione,30,0.4841901208644866,0.012869879135513407,0.10438760000033653,0.00041726266477950814,sintetico
torino,2,convoluzione,60,0.4545959701670291,0.04246402983297093,0.10849830000006477,0.0004640943727238603,sintetico
torino,2,montecarlo,100,0.49,0.007060000000000011,0.00326390000009269,0.0,sintetico
torino,2,montecarlo,1000,0.503,0.005940000000000001,0.01052479999998468,0.0,sintetico
torino,2,montecarlo,10000,0.4978,0.0007400000000000184,0.031766500000230735,0.0009,sintetico
torino,2,montecarlo,100000,0.49771,0.0006499999999999839,0.19342039999992267,0.00076,sintetico
torino,2,convoluzione,5,0.27548351236544943,0.0015314876345505768,0.08655730000009498,0.01621114530973387,sintetico
torino,2,convoluzione,10,0.27548351236544943,0.0015314876345505768,0.08057149999967805,0.016211145309733874,sintetico
torino,2,convoluzione,30,0.2557412100615735,0.02127378993842649,0.07841169999937847,0.017417350946116267,sintetico
torino,2,convoluzione,60,0.22488370688099524,0.052131293119004773,0.07615900000018883,0.019660335990658168,sintetico
torino,2,montecarlo,100,0.26,0.017015000000000002,0.0024474000001646345,0.01,sintetico
torino,2,montecarlo,1000,0.279,0.0019850000000000145,0.005997300000672112,0.008,sintetico
torino,2,montecarlo,10000,0.2767,0.0003150000000000097,0.019849400000566675,0.0153,sintetico
torino,2,montecarlo,100000,0.27918,0.0021649999999999725,0.135087100000419,0.01644,sintetico
torino,3,convoluzione,5,0.05156036738619194,0.0026753673861919444,0.13204469999982393,0.09160807456194417,sintetico
torino,3,convoluzione,10,0.05156036738619195,0.0026753673861919514,0.12196729999959643,0.09160807456194416,sintetico
torino,3,convoluzione,30,0.0402451189923694,0.0086398810076306,0.12040170000000217,0.10170276542673518,sintetico
torino,3,convoluzione,60,0.027123367020207293,0.021761632979792705,0.11571040000035282,0.11956932197240945,sintetico
torino,3,montecarlo,100,0.06,0.011115,0.0028875999996671453,0.08,sintetico
torino,3,montecarlo,1000,0.054,0.0051150000000000015,0.007947500000227592,0.092,sintetico
torino,3,montecarlo,10000,0.0499,0.001015000000000002,0.028392000000167172,0.091,sintetico
torino,3,montecarlo,100000,0.0493,0.0004149999999999987,0.20039249999990716,0.0897,sintetico
torino,1,convoluzione,5,0.740095212624607,0.0032397873753929884,0.058291499999540974,0.0,sintetico
torino,1,convoluzione,10,0.740095212624607,0.0032397873753929884,0.052593599999454455,0.0,sintetico
torino,1,convoluzione,30,0.7330107543340076,0.010324245665992327,0.05470240000067861,0.0,sintetico
torino,1,convoluzione,60,0.7107182610565059,0.03261673894349404,0.051656800000273506,0.0,sintetico
torino,1,montecarlo,100,0.8,0.056665000000000076,0.0015223000000332831,0.0,sintetico
torino,1,montecarlo,1000,0.749,0.005665000000000031,0.00351669999963633,0.0,sintetico
torino,1,montecarlo,10000,0.7504,0.007064999999999988,0.011066099999879953,0.0,sintetico
torino,1,montecarlo,100000,0.74297,0.0003649999999999487,0.06740569999965373,0.0,sintetico
torino,2,convoluzione,5,0.10793119779900189,0.0029811977990018834,0.11184339999999793,0.05823728941170378,sintetico
torino,2,convoluzione,10,0.10328990616810606,0.001660093831893944,0.11127619999933813,0.05823728967652049,sintetico
torino,2,convoluzione,30,0.09269506070868648,0.012254939291313521,0.10328959999969811,0.060083554060059094,sintetico
torino,2,convoluzione,60,0.07232229702052452,0.03262770297947548,0.10621480000008887,0.06304686468684481,sintetico
torino,2,montecarlo,100,0.11,0.005049999999999999,0.002956100000119477,0.05,sintetico
torino,2,montecarlo,1000,0.113,0.008050000000000002,0.009020399999826623,0.047,sintetico
torino,2,montecarlo,10000,0.1076,0.0026499999999999996,0.025845699999990757,0.0582,sintetico
torino,2,montecarlo,100000,0.10665,0.0016999999999999932,0.15764639999997598,0.05889,sintetico
torino,1,convoluzione,5,0.3045842166225334,0.01140421662253338,0.07437260000006063,0.01649703695101789,sintetico
torino,1,convoluzione,10,0.28979149670999255,0.0033885032900074497,0.07126089999928809,0.017193649510902093,sintetico
torino,1,convoluzione,30,0.2335946995206733,0.0595853004793267,0.06642219999957888,0.017914295292637022,sintetico
torino,1,convoluzione,60,0.2119354671174651,0.08124453288253489,0.06524919999992562,0.01905196819829887,sintetico
torino,1,montecarlo,100,0.29,0.003180000000000016,0.0019127999994452693,0.0,sintetico
torino,1,montecarlo,1000,0.334,0.04082000000000002,0.004503199999817298,0.012,sintetico
torino,1,montecarlo,10000,0.2952,0.0020200000000000218,0.01342579999982263,0.0155,sintetico
torino,1,montecarlo,100000,0.2926,0.0005799999999999694,0.08330430000023625,0.01668,sintetico
torino,1,convoluzione,5,0.294936585393764,0.010076585393763993,0.07091309999941586,0.01649703695101789,sintetico
torino,1,convoluzione,10,0.2799697160816492,0.00489028391835078,0.0674632999998721,0.017193649510902093,sintetico
torino,1,convoluzione,30,0.2654248767156075,0.019435123284392508,0.06865090000064811,0.017914295292637022,sintetico
torino,1,convoluzione,60,0.244457185613277,0.040402814386722996,0.06395309999970777,0.01905196819829887,sintetico
torino,1,montecarlo,100,0.23,0.05485999999999999,0.0018638000001374166,0.0,sintetico
torino,1,montecarlo,1000,0.325,0.04014000000000001,0.0044042999998055166,0.012,sintetico
torino,1,montecarlo,10000,0.2873,0.0024399999999999977,0.013336600000002363,0.0155,sintetico
torino,1,montecarlo,100000,0.28443,0.00042999999999998595,0.08513940000011644,0.01668,sintetico
torino,0,convoluzione,5,0.8838848506433652,0.0027751493566348095,0.015452599999662198,0.0,sintetico
torino,0,convoluzione,10,0.8838848506433653,0.0027751493566346985,0.01438400000006368,0.0,sintetico
torino,0,convoluzione,30,0.8748969552157821,0.011763044784217858,0.013526700000511482,0.0,sintetico
torino,0,convoluzione,60,0.8748969552157821,0.011763044784217858,0.014334699999380973,0.0,sintetico
torino,0,montecarlo,100,0.91,0.023340000000000027,0.0008974000002126559,0.0,sintetico
torino,0,montecarlo,1000,0.89,0.0033400000000000096,0.0016434999997727573,0.0,sintetico
torino,0,montecarlo,10000,0.8864,0.000260000000000038,0.0047142000003077555,0.0,sintetico
torino,0,montecarlo,100000,0.8865,0.000160000000000049,0.03172619999986637,0.0,sintetico
torino,1,convoluzione,5,0.8806275700637782,0.0016224299362217476,0.057528199999978824,0.0,sintetico
torino,1,convoluzione,10,0.8806275700637782,0.0016224299362217476,0.05307689999972354,0.0,sintetico
torino,1,convoluzione,30,0.8714038727052267,0.0108461272947733,0.05059780000010505,0.0,sintetico
torino,1,convoluzione,60,0.8714033288761138,0.010846671123886154,0.051805699999931676,0.0,sintetico
torino,1,montecarlo,100,0.8,0.08224999999999993,0.0018552999999883468,0.0,sintetico
torino,1,montecarlo,1000,0.896,0.01375000000000004,0.003674700000374287,0.0,sintetico
torino,1,montecarlo,10000,0.881,0.0012499999999999734,0.012170200000582554,0.0,sintetico
torino,1,montecarlo,100000,0.88226,1.0000000000065512e-05,0.0736680999998498,0.0,sintetico
torino,3,convoluzione,5,0.6995909735666463,0.0009209735666463326,0.12761689999933878,0.0021238404715245825,sintetico
torino,3,convoluzione,10,0.6987710636514508,0.00010106365145079454,0.12256520000028104,0.002162365675253075,sintetico
torino,3,convoluzione,30,0.6834656660517803,0.01520433394821974,0.12132050000036543,0.0023302271486899066,sintetico
torino,3,convoluzione,60,0.6708701621429328,0.02779983785706719,0.1152313000002323,0.0025803998885929984,sintetico
torino,3,montecarlo,100,0.72,0.02132999999999996,0.0037013999999544467,0.0,sintetico
torino,3,montecarlo,1000,0.712,0.013329999999999953,0.008078400000158581,0.0,sintetico
torino,3,montecarlo,10000,0.7056,0.006929999999999992,0.028892199999972945,0.0025,sintetico
torino,3,montecarlo,100000,0.69865,2.0000000000020002e-05,0.17598540000017238,0.00227,sintetico
torino,2,convoluzione,5,0.7629223896944921,0.0033323896944921216,0.11078709999947023,0.0021238404715245825,sintetico
torino,2,convoluzione,10,0.7621601689285069,0.002570168928506922,0.09524000000055821,0.002162365675253075,sintetico
torino,2,convoluzione,30,0.7531254237839645,0.006464576216035467,0.09217080000053102,0.0023302271486899066,sintetico
torino,2,convoluzione,60,0.7387779658752613,0.020812034124738643,0.09127640000042447,0.0025803998885929984,sintetico
torino,2,montecarlo,100,0.75,0.009589999999999987,0.0028906000006827526,0.0,sintetico
torino,2,montecarlo,1000,0.771,0.011410000000000031,0.00695590000032098,0.0,sintetico
torino,2,montecarlo,10000,0.762,0.0024100000000000232,0.018302800000128627,0.0025,sintetico
torino,2,montecarlo,100000,0.75909,0.0004999999999999449,0.11865889999990031,0.00227,sintetico
torino,2,convoluzione,5,0.5737660058373306,0.001763994162669369,0.0995148000001791,1.6654061457440133e-05,sintetico
torino,2,convoluzione,10,0.5737660058373305,0.00176399416266948,0.09458029999950668,1.6654061457440133e-05,sintetico
torino,2,convoluzione,30,0.567247824985169,0.008282175014830973,0.09230599999955302,1.8578372287826608e-05,sintetico
torino,2,convoluzione,60,0.5380285929467645,0.03750140705323546,0.09283370000048308,2.1637241395836964e-05,sintetico
torino,2,montecarlo,100,0.52,0.05552999999999997,0.002689799999643583,0.0,sintetico
torino,2,montecarlo,1000,0.567,0.008530000000000038,0.00735999999960768,0.0,sintetico
torino,2,montecarlo,10000,0.5762,0.0006700000000000594,0.0259818999993513,0.0001,sintetico
torino,2,montecarlo,100000,0.57266,0.002870000000000039,0.15700250000008964,8e-05,sintetico
torino,2,convoluzione,5,0.30486494801612374,0.0031449480161237497,0.10075369999958639,0.02184499425524632,sintetico
torino,2,convoluzione,10,0.2990232497664653,0.0026967502335346616,0.0968473000002632,0.02231281792237048,sintetico
torino,2,convoluzione,30,0.2765116042331549,0.025208395766845082,0.09911600000032195,0.025069658296271915,sintetico
torino,2,convoluzione,60,0.24878145666204007,0.052938543337959915,0.09656139999970037,0.02962001579472563,sintetico
torino,2,montecarlo,100,0.34,0.038280000000000036,0.00326630000017758,0.02,sintetico
torino,2,montecarlo,1000,0.309,0.007280000000000009,0.010491000000001804,0.023,sintetico
torino,2,montecarlo,10000,0.2952,0.00651999999999997,0.03273319999971136,0.0232,sintetico
torino,2,montecarlo,100000,0.30162,9.999999999998899e-05,0.18003409999982978,0.02561,sintetico
torino,1,convoluzione,5,0.7754889012340649,0.0029460987659351012,0.04893530000026658,0.0,sintetico
torino,1,convoluzione,10,0.7754889012340649,0.0029460987659351012,0.047387800000251445,0.0,sintetico
torino,1,convoluzione,30,0.7684634763936729,0.009971523606327137,0.0423875999995289,0.0,sintetico
torino,1,convoluzione,60,0.7684628767697481,0.009972123230251873,0.041658400000414986,0.0,sintetico
torino,1,montecarlo,100,0.83,0.05156499999999997,0.0014121999993221834,0.0,sintetico
torino,1,montecarlo,1000,0.78,0.0015650000000000386,0.0030989999995654216,0.0,sintetico
torino,1,montecarlo,10000,0.7858,0.007365000000000066,0.009555700000419165,0.0,sintetico
torino,1,montecarlo,100000,0.77998,0.0015450000000000186,0.058885299999928975,0.0,sintetico
torino,1,convoluzione,5,0.677051740015108,0.002736740015108041,0.04698779999944236,0.0,sintetico
torino,1,convoluzione,10,0.6706783571905796,0.003636642809420443,0.044233900000108406,0.0,sintetico
torino,1,convoluzione,30,0.6677099431377526,0.006605056862247438,0.045368000000053144,0.0,sintetico
torino,1,convoluzione,60,0.6427874343726869,0.03152756562731307,0.041952600000513485,0.0,sintetico
torino,1,montecarlo,100,0.73,0.055684999999999985,0.002319799999895622,0.0,sintetico
torino,1,montecarlo,1000,0.671,0.003314999999999957,0.006706500000291271,0.0,sintetico
torino,1,montecarlo,10000,0.6778,0.0034849999999999604,0.019569400000364112,0.0003,sintetico
torino,1,montecarlo,100000,0.67484,0.0005249999999999977,0.12388749999990978,0.00035,sintetico
torino,2,convoluzione,5,0.36255324705989683,0.0016882470598968413,0.10120499999993626,0.01613348577141308,sintetico
torino,2,convoluzione,10,0.35271497313523176,0.008150026864768234,0.09600700000009965,0.016703200649961815,sintetico
torino,2,convoluzione,30,0.33998644579683257,0.02087855420316742,0.09684149999975489,0.017297450874818147,sintetico
torino,2,convoluzione,60,0.30771676682872917,0.05314823317127082,0.09493490000022575,0.01824665944002995,sintetico
torino,2,montecarlo,100,0.38,0.019135000000000013,0.004815899999812245,0.01,sintetico
torino,2,montecarlo,1000,0.355,0.005865000000000009,0.01355399999920337,0.016,sintetico
torino,2,montecarlo,10000,0.3587,0.0021649999999999725,0.039626000000680506,0.0176,sintetico
torino,2,montecarlo,100000,0.36137,0.0005050000000000332,0.2105597999998281,0.01725,sintetico
torino,0,convoluzione,5,0.9436379847148586,0.001047015285141395,0.01769030000014027,0.0,sintetico
torino,0,convoluzione,10,0.9436379847148585,0.001047015285141506,0.014616899999964517,0.0,sintetico
torino,0,convoluzione,30,0.9371482313262746,0.007536768673725436,0.014261999999689579,0.0,sintetico
torino,0,convoluzione,60,0.9371482313262747,0.007536768673725325,0.014062700000067707,0.0,sintetico
torino,0,montecarlo,100,0.94,0.00468500000000005,0.0008674999999129795,0.0,sintetico
torino,0,montecarlo,1000,0.954,0.009314999999999962,0.0017781999995349906,0.0,sintetico
torino,0,montecarlo,10000,0.9454,0.0007150000000000212,0.006191600000420294,0.0,sintetico
torino,0,montecarlo,100000,0.94492,0.00023499999999998522,0.036381799999617215,0.0,sintetico
torino,3,convoluzione,5,0.7498999556520224,0.0012349556520223626,0.15175920000001497,0.0022064422428213137,sintetico
torino,3,convoluzione,10,0.7491284434780968,0.0004634434780967922,0.13639000000057422,0.002245805403857246,sintetico
torino,3,convoluzione,30,0.7329633232829418,0.015701676717058244,0.15627539999968576,0.0024199726133124137,sintetico
torino,3,convoluzione,60,0.7025571836546272,0.046107816345372865,0.13686259999940376,0.0026795918498757143,sintetico
torino,3,montecarlo,100,0.75,0.001334999999999975,0.003242300000238174,0.0,sintetico
torino,3,montecarlo,1000,0.76,0.011334999999999984,0.008007599999473314,0.0,sintetico
torino,3,montecarlo,10000,0.7482,0.0004650000000000487,0.0267295000003287,0.0026,sintetico
torino,3,montecarlo,100000,0.74826,0.0004049999999999887,0.18567499999971915,0.00244,sintetico
torino,2,convoluzione,5,0.14503813289581527,0.00028313289581527457,0.11951719999979105,0.04228064377824404,sintetico
torino,2,convoluzione,10,0.13603541013819204,0.008719589861807958,0.10829000000012456,0.043721111246723454,sintetico
torino,2,convoluzione,30,0.12192965849054518,0.02282534150945481,0.10848929999974644,0.04522367208798251,sintetico
torino,2,convoluzione,60,0.1037651066605798,0.0409898933394202,0.10469869999997172,0.04758007759825264,sintetico
torino,2,montecarlo,100,0.11,0.034754999999999994,0.0036000999998577754,0.04,sintetico
torino,2,montecarlo,1000,0.149,0.004244999999999999,0.008962199999587028,0.043,sintetico
torino,2,montecarlo,10000,0.1452,0.00044500000000000095,0.030750199999602046,0.0444,sintetico
torino,2,montecarlo,100000,0.14559,0.0008350000000000024,0.19185660000039206,0.04244,sintetico
torino,3,convoluzione,5,0.2388425632897873,0.0023674367102126948,0.15184359999966546,0.03637804779037024,sintetico
torino,3,convoluzione,10,0.23211876824994612,0.009091231750053885,0.1487502999998469,0.037587085932638147,sintetico
torino,3,convoluzione,30,0.20925640166434342,0.031953598335656586,0.13435610000033194,0.039891927928727984,sintetico
torino,3,convoluzione,60,0.1778143096059998,0.0633956903940002,0.13221729999986565,0.04359223273736836,sintetico
torino,3,montecarlo,100,0.22,0.021210000000000007,0.0044687999998132,0.07,sintetico
torino,3,montecarlo,1000,0.253,0.011789999999999995,0.013963600000352017,0.028,sintetico
torino,3,montecarlo,10000,0.2389,0.0023100000000000065,0.04483720000007452,0.0364,sintetico
torino,3,montecarlo,100000,0.24258,0.0013699999999999823,0.2735038999999233,0.03733,sintetico
torino,3,convoluzione,5,0.43324706633669174,0.0024420663366917505,0.18319960000007995,0.0021797049844914517,sintetico
torino,3,convoluzione,10,0.4230657725952268,0.007739227404773175,0.14801059999990684,0.002263415733730732,sintetico
torino,3,convoluzione,30,0.41472580425261013,0.016079195747389863,0.13565299999936542,0.0024612997314220402,sintetico
torino,3,convoluzione,60,0.3844268156228606,0.04637818437713942,0.13318530000015016,0.0027857603840803456,sintetico
torino,3,montecarlo,100,0.49,0.059195,0.004564100000607141,0.0,sintetico
torino,3,montecarlo,1000,0.46,0.029195000000000026,0.017284900000049674,0.001,sintetico
torino,3,montecarlo,10000,0.435,0.004195000000000004,0.05294320000029984,0.0047,sintetico
torino,3,montecarlo,100000,0.42884,0.0019649999999999945,0.30696639999951003,0.00371,sintetico
torino,3,convoluzione,5,0.13395848778402902,0.001818487784029016,0.14617490000000544,0.032412698137803016,sintetico
torino,3,convoluzione,10,0.13132272665979386,0.0008172733402061483,0.14095779999934166,0.0333982938746607,sintetico
torino,3,convoluzione,30,0.11825343292609268,0.013886567073907327,0.13547460000063438,0.03703533548433743,sintetico
torino,3,convoluzione,60,0.09997376693830855,0.03216623306169146,0.13357360000009066,0.04339341227588548,sintetico
torino,3,montecarlo,100,0.11,0.022140000000000007,0.004087199999958102,0.04,sintetico
torino,3,montecarlo,1000,0.148,0.015859999999999985,0.012506800000664953,0.021,sintetico
torino,3,montecarlo,10000,0.1273,0.004840000000000011,0.040713599999435246,0.0333,sintetico
torino,3,montecarlo,100000,0.13569,0.0035499999999999976,0.25571639999998297,0.0332,sintetico
torino,2,convoluzione,5,0.017777020167185523,0.0009820201671855225,0.08080929999960063,0.8191095699279208,sintetico
torino,2,convoluzione,10,0.01703598122115713,0.00024098122115712856,0.07116469999982655,0.8191095699279208,sintetico
torino,2,convoluzione,30,0.015318403153759737,0.0014765968462402638,0.06692009999915172,0.8249616199444313,sintetico
torino,2,convoluzione,60,0.011284607142262947,0.005510392857737054,0.06608409999989817,0.8329642287541149,sintetico
torino,2,montecarlo,100,0.02,0.0032049999999999995,0.0025585000003047753,0.86,sintetico
torino,2,montecarlo,1000,0.021,0.004205,0.009448199999496865,0.823,sintetico
torino,2,montecarlo,10000,0.0159,0.000895,0.029292599999280355,0.8151,sintetico
torino,2,montecarlo,100000,0.0177,0.0009049999999999996,0.15093479999995907,0.81161,sintetico
torino,2,convoluzione,5,0.1293321049523155,0.011412895047684501,0.12750419999974838,0.006663891251655782,sintetico
torino,2,convoluzione,10,0.1293321049523155,0.011412895047684501,0.11202510000020993,0.006663891251655782,sintetico
torino,2,convoluzione,30,0.11500766588473325,0.025737334115266755,0.09631249999983993,0.00704217025028152,sintetico
torino,2,convoluzione,60,0.09873588670954925,0.04200911329045076,0.0967875999995158,0.00767210978076758,sintetico
torino,2,montecarlo,100,0.12,0.020745000000000013,0.0035158999999111984,0.0,sintetico
torino,2,montecarlo,1000,0.17,0.029255000000000003,0.01059590000022581,0.006,sintetico
torino,2,montecarlo,10000,0.1357,0.005045000000000022,0.031244900000274356,0.0069,sintetico
torino,2,montecarlo,100000,0.14139,0.0006449999999999789,0.17630540000027395,0.00667,sintetico
torino,2,convoluzione,5,0.04277349676452098,0.0009434967645209832,0.10437139999976353,0.00795649864490329,sintetico
torino,2,convoluzione,10,0.04023665906079749,0.001593340939202506,0.09427659999983007,0.0082863534029077,sintetico
torino,2,convoluzione,30,0.034219132691323075,0.007610867308676925,0.09190739999939979,0.008786759121731748,sintetico
torino,2,convoluzione,60,0.029092381301396564,0.012737618698603435,0.09885190000022703,0.009405901029545704,sintetico
torino,2,montecarlo,100,0.02,0.02183,0.008096200000181852,0.01,sintetico
torino,2,montecarlo,1000,0.051,0.009169999999999998,0.02135530000032304,0.011,sintetico
torino,2,montecarlo,10000,0.0395,0.0023299999999999987,0.04355149999992136,0.0155,sintetico
torino,2,montecarlo,100000,0.04219,0.0003599999999999992,0.2149003000004086,0.01667,sintetico
torino,1,convoluzione,5,0.1364027498477446,0.003472749847744594,0.058373800000481424,0.0,sintetico
torino,1,convoluzione,10,0.13640274984774461,0.0034727498477446217,0.05621479999990697,0.0,sintetico
torino,1,convoluzione,30,0.1286854014949029,0.004244598505097091,0.054241300000285264,0.0,sintetico
torino,1,convoluzione,60,0.1180960988494172,0.014833901150582793,0.05226120000043011,0.0,sintetico
torino,1,montecarlo,100,0.11,0.022929999999999992,0.0020873999992545578,0.0,sintetico
torino,1,montecarlo,1000,0.15,0.017070000000000002,0.006209499999386026,0.0,sintetico
torino,1,montecarlo,10000,0.1314,0.0015300000000000036,0.02063789999920118,0.001,sintetico
torino,1,montecarlo,100000,0.13319,0.0002600000000000102,0.11927749999995285,0.00079,sintetico
torino,2,convoluzione,5,0.716324703805341,0.001279703805340926,0.08675029999994877,0.00043295713500571763,sintetico
torino,2,convoluzione,10,0.7163247038053411,0.001279703805341037,0.0817021000002569,0.0004329571350057177,sintetico
torino,2,convoluzione,30,0.7027980565015369,0.012246943498463114,0.08047980000083044,0.0004855041254736168,sintetico
torino,2,convoluzione,60,0.673870280774566,0.04117471922543403,0.07798120000006747,0.0005785319955334113,sintetico
torino,2,montecarlo,100,0.69,0.025045000000000095,0.003489199999421544,0.0,sintetico
torino,2,montecarlo,1000,0.728,0.012954999999999939,0.008032200000343437,0.0,sintetico
torino,2,montecarlo,10000,0.7098,0.005245000000000055,0.026239300000270305,0.0008,sintetico
torino,2,montecarlo,100000,0.71296,0.0020850000000000035,0.1623146000001725,0.00082,sintetico
torino,1,convoluzione,5,0.5024665296088769,0.001763470391123012,0.05824010000014823,0.0,sintetico
torino,1,convoluzione,10,0.48504730845608873,0.019182691543911223,0.05657659999997122,0.0,sintetico
torino,1,convoluzione,30,0.4538635510003599,0.050366448999640046,0.05440009999983886,0.0,sintetico
torino,1,convoluzione,60,0.4054530086510006,0.09877699134899937,0.05214870000054361,0.0,sintetico
torino,1,montecarlo,100,0.53,0.02577000000000007,0.0016577999995206483,0.0,sintetico
torino,1,montecarlo,1000,0.512,0.007770000000000055,0.004132799999752024,0.0,sintetico
torino,1,montecarlo,10000,0.4994,0.0048299999999999454,0.01499119999971299,0.0,sintetico
torino,1,montecarlo,100000,0.50479,0.0005600000000000049,0.08244009999998525,0.0,sintetico
torino,3,convoluzione,5,0.18581072557260253,0.007529274427397481,0.13783890000013344,0.449558678501098,sintetico
torino,3,convoluzione,10,0.18581072557260253,0.007529274427397481,0.12743499999942287,0.44955867850109804,sintetico
torino,3,convoluzione,30,0.16420460473950924,0.029135395260490776,0.11830860000009125,0.47629714199084894,sintetico
torino,3,convoluzione,60,0.1344775830002827,0.05886241699971731,0.11860040000010486,0.5173915200869407,sintetico
torino,3,montecarlo,100,0.16,0.03334000000000001,0.0036473000000114553,0.49,sintetico
torino,3,montecarlo,1000,0.185,0.008340000000000014,0.010962199999994482,0.458,sintetico
torino,3,montecarlo,10000,0.1914,0.001940000000000025,0.036368600000059814,0.4472,sintetico
torino,3,montecarlo,100000,0.1926,0.0007400000000000184,0.23741510000036214,0.44328,sintetico
torino,1,convoluzione,5,0.8534969200615153,0.002453079938484648,0.062255899999399844,0.0,sintetico
torino,1,convoluzione,10,0.8534969200615153,0.002453079938484648,0.05607200000031298,0.0,sintetico
torino,1,convoluzione,30,0.8472468306130501,0.008703169386949927,0.05761849999998958,0.0,sintetico
torino,1,convoluzione,60,0.8291635971978021,0.026786402802197906,0.06312939999952505,0.0,sintetico
torino,1,montecarlo,100,0.87,0.014050000000000007,0.0021060999997644103,0.0,sintetico
torino,1,montecarlo,1000,0.87,0.014050000000000007,0.0037708999998358195,0.0,sintetico
torino,1,montecarlo,10000,0.8603,0.004349999999999965,0.012815200000659388,0.0,sintetico
torino,1,montecarlo,100000,0.85718,0.0012300000000000644,0.07960589999947842,0.0,sintetico
torino,2,convoluzione,5,0.09107197475500582,0.002878025244994184,0.0749894000000495,0.8785390804583197,sintetico
torino,2,convoluzione,10,0.09006927621981665,0.003880723780183351,0.0682611000001998,0.8797384038658695,sintetico
torino,2,convoluzione,30,0.08303925193316702,0.010910748066832981,0.06525839999994787,0.8875580396765431,sintetico
torino,2,convoluzione,60,0.07342537704652584,0.020524622953474167,0.07096020000062708,0.8983883082208656,sintetico
torino,2,montecarlo,100,0.1,0.00605,0.0022072000001571723,0.89,sintetico
torino,2,montecarlo,1000,0.096,0.0020499999999999963,0.0052794000002904795,0.873,sintetico
torino,2,montecarlo,10000,0.0931,0.0008500000000000035,0.019058599999880244,0.8769,sintetico
torino,2,montecarlo,100000,0.09646,0.0025099999999999983,0.11636869999983901,0.873,sintetico
